feature_0,feature_1,label
5.086211547214927,3.141901580641547,1.0
5.7860269970493,6.416729692327733,1.0
5.006391881202624,4.684035487370715,1.0
6.365792358719107,4.804268237708426,1.0
4.386178067664982,3.461496430100592,1.0
4.508801197666445,6.867000631513674,1.0
6.163804713253646,5.119364819087006,1.0
4.994126042472722,5.989639320218052,1.0
5.102301402295126,3.736095260994998,1.0
5.144292025772584,5.175510254905356,1.0
5.012904455906804,5.25744993760618,1.0
4.307099213616237,5.155072082355662,1.0
7.732621604092429,8.698030553932735,0.0
9.655136805399328,10.852116795449268,0.0
9.579509919059214,10.622534536675822,0.0
11.446284330963351,13.422726715323698,0.0
9.585432096428526,9.089626350877065,0.0
10.054573278841364,10.280616747913154,0.0
10.772335094364452,11.149124190746278,0.0
9.60063631631162,11.028040734974361,0.0
10.1159176829813,11.735765621308945,0.0
9.605699392031429,10.198351375037657,0.0
10.382199941439117,11.601632586035587,0.0
9.994196764791536,8.534020730352069,0.0
7.6020286555001775,11.462310761954443,0.0
10.905484895467264,12.350348732654634,0.0
10.130767325560193,10.1224677212608,0.0
10.253662524108684,9.241927540774748,0.0
9.004680002815991,10.619986141359927,0.0
11.669965845314554,10.85391396906951,0.0
9.319765362805073,10.600543774103247,0.0
10.24955754224645,9.203299559956973,0.0
8.271111292862168,8.825341787569394,0.0
11.690666583576693,10.358670634268098,0.0
9.138569597102402,10.108280002413208,0.0
10.86387016473471,9.23611709550577,0.0
8.918105401567427,7.487788873489611,0.0
11.539440817880559,10.831447917838254,0.0
10.946659100426912,10.794675766227606,0.0
7.132552507276852,10.155009299467496,0.0
10.63635095799168,10.100031108792233,0.0
6.674719194227743,9.823497074223214,0.0
9.636142000444197,11.467258783192028,0.0
9.853019709784478,9.264351481864944,0.0
9.263522780930042,11.02225976418017,0.0
10.951066704623234,9.697396773586103,0.0
9.435893800048039,6.7445295940389425,0.0
7.1126724231116505,8.81849522731514,0.0
9.796525008445748,8.881410478232839,0.0
7.858688548646793,9.947913568305935,0.0
9.969164218993344,11.851535757510849,0.0
9.4926971142878,9.66813570726754,0.0
8.98588971490744,13.68240801491107,0.0
10.911784950509178,8.828532004333095,0.0
7.214013613566732,8.177325000204311,0.0
8.700010641608703,8.07410818536002,0.0
9.832135409651032,8.561903458048324,0.0
7.730177359617205,10.901679537978362,0.0
7.820618658708371,6.389083826439036,0.0
11.325159619092782,12.532019536864805,0.0
10.05704990201853,10.970823556352773,0.0
10.949480572902536,13.330806045235871,0.0
8.59949731341182,9.357797467460541,0.0
9.379069175352706,10.076612525787516,0.0
9.70683843252276,9.883673614945536,0.0
10.201796382229443,12.797320622303529,0.0
10.38753969291357,11.17297080605061,0.0
10.94456228363636,10.504088974439084,0.0
9.623287940356384,11.138092859982343,0.0
7.5242212938280595,12.177734135884377,0.0
10.944032622201304,10.142069217433582,0.0
9.982167425355588,10.310995038564204,0.0
11.150636684046585,10.65470959893729,0.0
11.93092243089633,12.425349422879108,0.0
11.547107023680239,7.890642403910535,0.0
9.26291481982252,11.38202186988649,0.0
13.012734317758973,9.169978931885066,0.0
10.848602440447792,11.736553844722232,0.0
10.149868455177996,8.277394606297555,0.0
12.765162249071519,8.77217865547074,0.0
8.953372243311316,10.379536843161413,0.0
10.078033226964186,8.702680482086517,0.0
12.370629070132447,10.736335725716526,0.0
11.280482606124473,9.938900489570736,0.0
9.99038810299723,11.870785618157726,0.0
9.26437435490052,9.496204278382958,0.0
10.659358591229825,11.27894164395428,0.0
11.283067694183993,8.667402836145227,0.0
8.46789344745931,8.800285584120301,0.0
11.250022752764586,11.248175955086785,0.0
10.4534410000383,10.419855182504547,0.0
7.664578005210496,10.451174669834083,0.0
7.774963529282838,11.167684588111946,0.0
9.554168583406117,10.342659439585658,0.0
9.698192128378361,9.886580052562904,0.0
8.424788422554418,9.761284161672732,0.0
9.910803736467308,10.292253726059984,0.0
10.770248185850889,10.67930002045203,0.0
10.381320561679493,9.077492882212722,0.0
8.162225388637648,8.582369738669511,0.0
8.843864940699424,11.196915083222294,0.0
11.52103455579363,8.873563063906996,0.0
8.359498455619502,7.705369506477174,0.0
9.117954071173697,10.587903786811797,0.0
8.46184238663935,11.677450460184623,0.0
10.51856185343774,11.507699112480905,0.0
8.8735387138937,11.007083858075644,0.0
8.43117198510209,10.978366910711857,0.0
12.037518363272966,12.016909347756155,0.0
9.248620932752365,8.752257183551635,0.0
9.765580708072143,12.2218288945391,0.0
8.073433605609544,7.859908798046558,0.0
7.107197412748383,10.13330277274788,0.0
7.596910038898441,11.684187074157238,0.0
12.320437530638587,9.806474902509148,0.0
13.384325213999944,10.330220015574495,0.0
9.285959626531046,9.262733851723311,0.0
12.026501087083147,11.121201324835575,0.0
7.128763141292781,7.340970808717626,0.0
7.921855190076214,9.161926397342826,0.0
8.163105408770779,8.918723408692083,0.0
8.836404973745397,8.415362811565176,0.0
12.997452105458084,12.007085752504675,0.0
12.517255686276574,12.373618072843286,0.0
9.899805290425974,10.156481802985239,0.0
8.688120164475333,10.209836328696136,0.0
8.585419761788003,7.733873245276345,0.0
8.915259145646326,11.233400383415164,0.0
10.13716652903463,10.85256232212459,0.0
10.024176905433041,8.700741821092578,0.0
10.734652017970689,10.13411322017486,0.0
11.860979806831551,11.916227941746282,0.0
9.580942970112094,10.171540322629617,0.0
8.733810891495274,8.784094435873843,0.0
9.184620248734014,10.695914222354409,0.0
9.264321621433085,12.185511949622855,0.0
10.669593223618064,9.620217828944169,0.0
11.436540764437432,8.960662923191979,0.0
9.088747297086973,11.905312629954796,0.0
8.152171238573839,9.788373736923473,0.0
9.463157455295468,8.962539578341651,0.0
11.394152828170192,11.219834889267844,0.0
10.957725458332007,10.032551805829359,0.0
10.907444922120442,7.168462857926731,0.0
9.427634718373533,10.052983213473038,0.0
9.166264889112126,10.262725634317453,0.0
13.369280919644215,10.159346793440044,0.0
10.581724873159594,10.286715091032073,0.0
8.305710142144175,7.895578069924115,0.0
7.708717595132116,10.397498520449187,0.0
7.1159054554020695,10.909147941628236,0.0
9.714137159030269,10.639118687805,0.0
8.123718875226967,12.195793430773406,0.0
9.916462368872665,7.322377156145754,0.0
11.744461127273262,8.19930137274675,0.0
8.27191636484245,8.306233227504112,0.0
9.561123550584227,10.830474964867804,0.0
10.78933127167387,13.565757223084203,0.0
9.06181760082794,9.354164280298662,0.0
8.071523728509238,8.448833118816962,0.0
11.584860921026998,9.288503406695186,0.0
10.63885198427164,10.045288835058917,0.0
8.514743690828928,8.834406295682236,0.0
7.348106427305085,9.712956546795452,0.0
10.111928379405404,9.57007778132554,0.0
11.404846321549574,8.126795718865491,0.0
10.065758870404665,8.580389012824948,0.0
10.538420159795342,8.731848765264989,0.0
11.149148336037351,10.901364831509717,0.0
10.47052573767528,10.365201987426842,0.0
10.404102870498651,10.471328247012869,0.0
10.752088257116862,9.498285553821148,0.0
8.414928833257557,9.938067243146442,0.0
10.725503273913304,10.723509147522114,0.0
12.446667640345389,9.293877398071418,0.0
8.004850658589845,9.22949592643574,0.0
9.402361673364512,8.86161877934879,0.0
8.530340762085636,9.807141502850227,0.0
9.902261631302839,8.53166234534047,0.0
8.381523158969246,10.523206894593187,0.0
10.666924651488392,8.84223762121123,0.0
9.756747968665776,10.702330783168188,0.0
10.184924962379004,12.209823554381819,0.0
8.101846188795205,7.798395918394308,0.0
11.02223468504082,10.495142002851765,0.0
9.22494876640308,11.537616087213676,0.0
9.087862662300864,10.723905396671263,0.0
9.74623041169069,8.903940135571103,0.0
9.400529059029152,11.656786663762867,0.0
9.453764805346347,12.132998076838376,0.0
10.219809342768041,9.641362912349912,0.0
8.579762172369533,10.956717259396463,0.0
10.291531078713684,9.889302363124234,0.0
10.141290980103049,9.828266471169497,0.0
8.307732409510496,10.925591165445725,0.0
12.62640553037186,12.401372199887392,0.0
10.149253650955593,9.641469138822687,0.0
10.119707875336601,9.121216428772943,0.0
10.397437405511823,10.529606393037056,0.0
8.298829631551184,9.534933364480194,0.0
11.236307888537057,11.27345510559422,0.0
8.220487224553018,11.54977284392965,0.0
9.595962840473835,9.962232952984172,0.0
9.769505825316099,7.010769162024368,0.0
10.59548778759583,7.725029953025999,0.0
11.173905159714264,8.158555546394675,0.0
11.499312001409082,10.32679378621772,0.0
10.860392446306982,8.986000187842555,0.0
7.441716564911927,8.612668216635258,0.0
10.453727200805849,10.645977959411255,0.0
8.782938341935678,11.874381600182666,0.0
9.973076207013381,7.680162086243199,0.0
10.380802239854809,8.907160452549045,0.0
11.162702646505164,10.31813228674075,0.0
10.21282483380257,9.591498882459643,0.0
11.588491178791479,8.71460765685596,0.0
10.475579949170323,10.05932363515785,0.0
8.538498389687529,9.893460415749209,0.0
8.661872438474658,12.885606599779528,0.0
11.436723561772865,7.689474614037751,0.0
9.362757224866666,10.862090903805102,0.0
11.659925221937508,11.232932016025387,0.0
12.693685696438376,10.188785135171807,0.0
11.812800942023724,8.360662343228512,0.0
11.231075580323806,9.703530854441917,0.0
9.792575442176599,11.952450844841401,0.0
11.369862236461945,9.762229387695026,0.0
13.60939851138205,11.780254032733591,0.0
9.375243873342635,6.573580832347584,0.0
10.39288541329921,9.446964481672968,0.0
9.113940537252171,9.299098563174802,0.0
10.21656050326269,11.859567109377785,0.0
8.6136206695359,9.900467158599284,0.0
9.714680831853611,8.835008270971528,0.0
10.397812314248574,12.506143890138063,0.0
10.871408149824127,10.100570344152349,0.0
9.379468288288438,10.066167304230596,0.0
7.57102746974963,9.914895466303244,0.0
9.726632853708011,10.675078817471126,0.0
11.3413882111087,11.05405497759477,0.0
9.813412579393695,9.268272794440916,0.0
9.112732207218738,8.894500912531955,0.0
9.130166964419015,9.825871517477028,0.0
8.27430300281131,10.626819885136863,0.0
9.846547639078183,8.819293267564941,0.0
9.094719933480635,11.186398058541348,0.0
11.278665838353835,13.37816203034814,0.0
10.802032814690632,9.044550065678536,0.0
8.980145855465162,10.550344328325538,0.0
11.139342281190052,11.990854243934892,0.0
8.763657831945105,10.142806722160405,0.0
8.357260110445848,10.537223947327618,0.0
8.566838955993632,12.058068734080502,0.0
8.89971968899751,10.861445085592692,0.0
10.213728831301575,10.0694161187758,0.0
7.448372221718721,9.871161025297996,0.0
